vintage_id,wine_id
142997661,4399875
2105617,1141528
147593428,4953553
25233922,1222210
155216342,5874547
154336320,5660764
5140182,2056344
18806554,1144219
2529835,1652351
27949085,1130599
21676446,2601981
19432274,1487239
94811926,1197410
1728021,92526
156856730,6267850
91286241,1207757
3136092,1233223
41804143,3786131
53829781,3428698
56334817,1744153
94402422,1988952
14705332,1635136
24670809,2412168
15711989,9214
1427335,1162756
3135958,83229
18916687,2768583
37335321,76425
17889849,1818542
148058243,3070243
156928576,2486255
150975033,1167815
2451564,1128680
35927605,79861
145006281,4950
2745924,1180742
16778256,1525407
1389619,1210850
2449685,1276417
152313155,2320490
2171115,74064
13681161,1592168
156508976,15402
145192855,1177090
19365150,17557
147384889,2026904
161500240,7526543
15913592,3095801
34994735,1563244
25962829,17881
21342033,1250543
17890699,1891999
144483968,2137797
20377449,2050583
73649979,1412641
14859629,15093
143353581,2391252
148163025,1270782
2393161,1084002
163610856,8138716
130470864,1519525
4874952,1251105
21365255,2584949
155892667,6029710
140480234,18445
8040840,1184505
15519136,1718300
19437088,1252827
6916607,2499932
21722545,74436
154617260,5722524
101175233,2369702
67875995,1990123
140700942,4314633
148385198,2268429
10469657,22554
147016699,2053706
13397073,2381431
15914997,1798147
3203816,1219007
27737754,3332181
156223643,6111465
5565122,1661503
52576234,2015927
83080644,3880064
14977564,1922265
1243660,1145028
1237884,1158910
151601361,5296348
152330359,4311386
153437138,1131190
17423609,1394262
141571593,1900451
17643831,1226044
15390490,1145128
34805251,2626105
144897699,4052276
2377778,1573653
62190341,2674863
2784220,1173788
152286527,2580696
109852758,2558046
117670011,1292736
44016833,7328042
148996889,4021166
14267906,78001
6222348,1236101
144019679,1242951
150793754,1773475
145537868,1160827
147991130,2454730
104615999,3804619
22415393,1240491
123221268,3724319
44604366,15632
96694290,2316495
134041416,1366941
29216394,2839380
143072964,2775558
143107023,4183518
1240651,1180994
69544193,1169491
143381726,1244461
11511513,1171144
144802757,1554127
149735030,1167370
21596276,2495120
27948103,1138566
152132528,1788778
1379367,1244910
3684975,2021605
141290189,1460334
142448128,2239512
1521577,19920
152226866,3921517
27621539,1383749
7530132,1373160
6187635,1664347
35298716,3705557
14629645,1125583
2347896,1227221
146562139,4195823
144656406,1196232
158104983,6278646
146885990,1534703
160167067,1800642
6560142,1459629
17316062,1112131
87445916,1808029
142507740,1163421
149569825,1514916
3704232,1251794
26957265,1748909
141784716,1622291
1564278,1183379
90551629,1606427
161630461,7558059
28519309,1100209
145550715,1435005
159355231,19503
74142049,84926
31931468,1161329
151460874,1220903
142323872,1893022
20304015,1194629
118675449,1696370
150868682,5062935
72046084,1955105
148586534,4295188
29294208,1547625
39072730,1638352
19352562,1167554
142738472,22438
157981361,6564653
33879205,3705139
1292005,1146450
145162710,1311436
16000152,1239905
27887888,1306890
113251618,9338
10030845,1290072
146326180,3817091
5048612,1138508
30101607,1545957
3868686,2074038
153300244,4848448
76753068,1228315
11753074,2843158
67268156,2208340
157020900,1240319
32688262,2569561
14587925,1297950
8806961,2604554
137216330,1798691
5042225,1196987
14498597,1305966
4578125,1540527
152020628,1217860
58706957,1506976
156381976,6151327
153203528,1679482
1896680,1253736
1120229,1100207
78862717,1173108
10545708,1410282
156090902,4261636
21213395,1201728
141918384,48114
45574568,1517795
25105900,2397876
57229810,3340468
21619286,1481883
3084920,1841511
17598835,1562822
156970251,6297710
24231985,74433
142309986,3819402
16345250,1112129
26797049,2571373
155173954,4500572
148632491,18797
38251917,1200319
15514909,12818
1251790,1173799
25362232,2120741
4055105,1637358
160522248,7277108
1326535,1221441
18984047,2339751
144935608,1224017
3159248,1228208
3055028,98255
135138695,1371793
150862504,1601133
28562978,1413255
146703398,1182049
34223908,1989615
2580204,1127745
155369249,2145452
7116194,1183286
151674635,5303682
154809913,1412509
145278401,1239232
1303446,1142920
154355246,1201010
143467668,1191509
143883254,3953280
14806039,48144
23638538,1254159
143123355,1196971
3266354,1893716
150708518,1295548
135908170,1745947
156750428,5548765
9297855,1205997
47984918,1290652
1226141,1148499
21206677,1929051
22107632,1560451
20869759,1156763
156509471,5794928
105998902,2236933
154890638,5791788
155864812,6023948
152266296,2365197
1638583,1181269
14590799,19472
14550766,19453
105617481,2137
14765895,1286379
14340001,4344
1170704,2138
14951145,2141
123226800,1194993
21026685,20921
18279489,1727571
15821930,1374423
7241638,1677656
14197665,2824
1411200,2725
14206017,1449276
14205585,1125591
23289125,4770
14893416,1126810
157029906,23076
3629236,3988
1426444,2693
16762849,1397537
14363447,1478528
14707583,1208940
22288862,2201004
17328929,1176685
155373074,5910279
14647588,75871
3458301,1192188
152336836,5335767
30102958,24104
1497333,1163977
14714800,79009
19734468,1984266
26631349,1242373
4000169,1212207
2184609,1449155
142484121,4303167
156115880,10556
24134771,1137304
23913203,1103075
142899317,1881231
9190992,2231983
141953007,4303192
5128140,2904
11887911,24063
1338521,76447
11653387,1196486
16270196,1621589
25285787,1968092
122680831,1494313
144736039,1171732
30275265,83439
47401169,24142
94480059,802
23624927,1520942
19517175,1183629
152130080,2352415
3868747,2074059
156129459,3029610
152491929,5418587
28470005,2899
148210012,1153606
14934773,2052509
29272209,1608522
3602106,2821
3261951,18144
70424464,1469251
160480388,7266020
3971619,7770
3423530,1939650
4639407,3753
151468426,3542318
2292958,1389090
23209271,81981
2342351,1151569
143887187,1298746
149868736,1574921
148808602,5068013
18543666,79665
14967320,24145
2179534,1258314
3796566,2124
34469560,1905266
156797824,1163754
11444510,93652
158963132,3103234
160953136,6225678
143637815,1987650
152684992,86993
48625825,2277255
34857073,1169723
28744561,1998454
59306944,2016954
3260712,24149
21667269,1145739
143481092,1135013
18561882,1736263
6222093,1207204
145407479,1261398
33028052,94320
14829096,1179704
18787930,24106
56520767,3034
33542481,1138724
26371989,1179783
14174077,1198851
20887317,24069
142607937,1473465
28718241,8447
7569232,19347
15428297,2211288
54686285,1255820
32065315,3397035
3803548,1657138
2299641,1211749
9526534,1202570
145954995,4647886
20604527,73393
31899753,24085
2187325,2834
16136980,83674
37716646,85777
22305626,1134914
107230936,2737003
144508183,2489422
55743681,3252940
142570335,2007427
1481088,1175634
114215083,1731437
2318522,1242218
2713401,1708163
156352334,1191260
142304063,2161834
1366669,1203742
23104622,1260566
73980845,1178083
12352012,1579874
27654676,1471430
17571948,1223098
68377493,1112510
2538573,1655542
145805863,2328413
1928668,1275327
18161922,97623
144475182,1385279
125660276,1161814
84268102,1214899
3845814,68324
66142571,73387
5155831,9808
145399346,4697089
24226140,1385332
21839472,779161
96385312,1837254
145691663,2045193
7911368,1801580
2061883,1294228
30915074,2457974
8836701,1568401
57378537,1941516
147221099,2869
1558078,19474
2071271,1175597
49736350,1395061
5101326,2205909
14986332,10915
153433563,1136845
156572047,1528960
34025408,1182177
145812906,4313850
74073370,1192888
21823965,1410796
14995563,1459316
1741270,1363813
2061042,1186744
146087019,1179595
164943357,89414
77454435,2139211
30108068,1212533
18888556,79916
14274108,1171006
156579788,6166751
28219902,2623657
156956441,1138318
22789938,1682556
142990974,22674
22530191,9821
11464123,2800
28304050,1141532
150421615,2659312
5159189,1124958
143813931,3756
152554478,1098888
74081158,1136639
141097038,97078
6241674,1297875
4338937,2201807
4050165,1127898
20482802,1166830
9537923,2247249
16649770,1664920
142259940,71164
30878173,1793380
4418858,100511
3900873,1098850
20986932,76381
142492218,3792310
147797679,4007380
154860412,2574218
143706675,9826
15356797,24086
4270189,1191251
145117179,1276082
129467910,3783325
144385846,2975
145276534,2119309
147857585,1279978
118896129,10925
2698497,1308116
117488601,1274393
138403057,1259862
164942647,1108851
150618246,1255283
105817870,1380294
39066452,1134924
19117036,1216759
152595829,5440049
10675044,89665
146967852,2173205
36319536,1372419
14359718,1195479
161318759,7480818
124716996,24105
155852816,6019007
94936502,1880377
1492249,1261769
155557318,5951608
157779891,1182115
27038625,1655505
144691377,1897568
22791270,1111761
142757232,1607332
16206056,1149253
15101658,1179957
12602420,1779476
3355026,1482950
15183200,1175425
20309586,1567694
23145967,1189390
149274470,1875709
145364195,4489285
9815864,31124
16025906,3114719
1399994,1178664
14250488,75382
15511107,1559843
144965743,1163577
147588903,1373802
17295462,2028745
147054145,1942603
117812447,2076880
80489487,1159214
4477935,1149632
153124468,5552324
3679961,6828
14617207,1152375
5180839,1864223
18841040,3160380
29292093,1141942
16735157,1426244
18149877,1380915
90728280,1306520
14271413,71474
61753438,14144
3100220,1131158
14367082,56164
91961591,6834
36627556,3366197
18484770,2310232
18737078,1479879
14368760,71464
30567207,1160550
150956459,2029666
28566091,1461392
14169822,56174
3058664,11530
20488797,1320624
28320193,1149542
15652009,1949821
61213334,3402768
151067578,1143701
152293663,4500752
26640800,56194
46241718,1405559
150502121,4450
13058010,1254221
20442318,1200215
14395690,1261928
143325572,1638421
14452808,1126958
5081218,2333920
152069487,1600532
27737808,1164196
19878561,1286588
15657204,56144
19328279,1559777
3976502,1974591
142917048,1406186
14670047,2219934
159409476,1822262
22957336,1644807
3606523,1126493
1473059,71444
51584426,2494537
15140223,6833
147871707,4948838
82429256,74921
131388746,1559943
20271367,1683361
14795937,1534587
14227646,1447522
29958871,1622389
18794622,1598423
1749969,76810
14404610,6830
3786597,58884
23066859,2687445
145388971,2871069
141378622,3919740
98136624,1210700
145479107,4547266
1370527,78084
158234379,6657931
50821721,1647096
148344660,4975247
12667829,2134529
15017429,1202340
72771909,11482
145034735,4633424
92608945,1770774
30833418,3535796
34183899,1184788
29108216,1393641
3204881,76809
22086768,1159387
19746548,4980
17766932,1627830
2019209,1287475
15054286,1909137
17511981,4993
100642859,1249358
34520334,1203551
142614084,1128482
18562879,2026329
15027254,1278849
22939680,1633327
14242689,1165259
151498687,76807
22817750,1136310
142530725,4422954
27693305,1650251
156755611,5459231
21041492,1236711
30154713,5713
12886880,1258443
26721895,1141608
143563217,1917632
142802627,1531961
4568432,6835
20516955,1249257
13282907,1384863
32963930,1519818
142864261,1152789
14216980,65154
16046138,1084628
142812680,1169813
22487509,73901
17127340,1251812
146492071,1809626
143821321,2022159
152097978,4695885
151222112,5133947
149093135,4460210
19325427,83881
146992682,4886061
16026447,1218975
157069784,2453034
124017560,2102810
21081349,6837
97683019,3717559
101173307,26884
150991969,1117674
13486850,9206
141260402,1808806
29401027,16364
143583919,1206702
16746618,1433324
158608053,6693233
19395268,20005
146353909,4528345
150795608,1148651
16508940,1208138
21889817,92646
16954366,1392035
12671019,1084626
31426383,1252401
26911738,4988
14381828,1581082
100950078,22637
156974325,6297714
151604410,5296468
16004223,21289
1666596,1189349
154484902,5692599
151000798,1169302
14879674,1865987
13234866,92662
30494405,1659853
151386315,1261102
152953888,5515214
18112940,1472562
31777283,1694582
145113892,2229791
19083157,1237625
148943066,93224
20758224,92708
18023573,7977
156878906,1516190
14521765,2128377
154262110,8786
156352064,4447872
19034997,96528
14356696,1175102
163489783,8103001
155700819,5986046
143728853,1219084
158191373,6644935
15329083,1240279
18229694,1084627
156816352,6256907
3643245,1209211
2220706,1220073
154226856,5226804
3785071,1986230
15790354,1144482
21273317,2004048
109972800,1478264
145214684,11932
74759376,2394656
21708972,1213195
18474641,1691007
144100541,1160761
144141031,3099789
16632094,1218598
1150817,78077
10347093,1389774
21644838,1177312
65560988,1797671
159420865,6994917
98219181,1362543
25418376,9190
26744436,14755
4155360,1707664
1139481,1117680
144796292,2164537
69698989,2527890
65026937,1784295
61084306,1840027
2782888,1740128
150225425,4734179
142923033,5836
5595354,1656320
147717691,1100134
152627320,5441701
142925321,1168281
146990111,4309577
15368529,1275310
18103323,2347117
124932049,2266723
4224769,1421510
123429540,1195510
4863743,2310526
26206672,1179956
15131999,1156337
152303958,1550502
141414641,2099757
141995680,3944185
13731221,1183546
145089592,4662343
142812083,1147824
106628077,1141604
124012605,1742264
155568472,5956129
145267755,2458585
144377265,1768011
144238606,1780684
74748602,3555949
29679762,1608584
4564692,1307258
16186657,1381058
153343320,1141605
102074111,89045
29961834,24242
150267207,1853512
146283453,1205203
146910198,4826703
25256516,95943
1150867,79633
19863504,1237790
146058151,1611772
2471516,74924
162638087,1886488
14538646,66554
4569297,2242508
30340053,1986306
152871850,1876828
4192123,1245763
15692378,76193
24652199,93927
7992393,1577150
49561513,1224743
143975776,2587991
158689876,1238375
11967855,2494842
97465094,2205116
29518975,1229151
26668589,1256973
161555670,7532630
144051166,1370177
3047501,1826598
159427043,92660
159769527,1424773
7168492,1365542
160601664,7297938
1486003,1124967
105818663,76808
26723297,86685
4333556,1158424
152966834,5143032
143295900,1169217
15109714,1754540
3313391,1175721
10878632,1817679
28873116,1360508
15327439,1162442
14758639,1380812
20349230,2103607
24765821,2447724
20260960,1196508
141391706,2267280
158389746,4993331
23074290,3413871
80837273,1191616
81260139,9192
156199520,1148838
119504714,84315
3124092,1135052
142564656,1626208
40385906,1267378
17829873,100463
30283813,2215914
144063443,1383942
1585663,13754
151098355,1217567
14384714,1480684
14492300,51824
88788632,1126336
17628007,22448
14235476,1166619
14569588,1164195
25424059,88832
15272995,1162182
20170512,2155557
15524523,2323785
1825455,78393
14223015,1280344
2272089,78405
15275607,1162178
22209330,74338
14857621,1994790
24957680,1361197
11983065,1614763
22648151,3384194
14396981,1953975
16118805,1308556
14307157,768734
87638791,1193795
14770237,1143985
15299566,71344
14749705,9101
106956640,1162289
14191218,1177846
156338035,6137184
21215442,1141921
1346283,768733
14560425,27894
14826904,1143982
19678233,1138914
143614071,2579680
28152703,1243785
153164498,5486045
15268805,81650
1834932,1100988
14768816,3714
132540980,3839840
14333705,23819
18703315,78760
1410865,5822
14749752,84410
18394629,2297775
17003480,2653222
1432063,78408
14345131,1294346
17055948,2442953
21794799,2405775
15709706,1154423
17705865,1127731
14389047,1159129
128639063,1282350
1320869,95918
100066257,1173544
41034303,3772585
29349554,3071535
19520807,2010840
16706449,1166367
14555832,1168554
1189723,82235
15356788,1743390
154563245,1182707
38345955,12805
18473928,1134864
156864382,2342677
1270883,1164872
4037959,1157035
15898777,1152787
2184881,1224338
144596578,3647465
14563458,1181799
27751908,1323147
14527332,1271699
21404184,1176638
89992836,16470
14606153,1129616
14891022,1160968
1491523,1163819
18169591,1249693
49425227,88146
155674030,5500580
14204036,1165051
156576579,1173229
1616687,1126221
22937821,1673193
20896074,1117356
46342468,1570737
20447861,23132
42103440,1194181
14412561,1286919
128269716,97836
1267488,1128162
154718544,5682841
14437140,13428
159829969,5616382
16929805,16602
24480382,1183427
149032156,5091920
155375113,5778001
14459967,779425
141505347,1212519
18967586,1149883
28929876,1173844
23620299,1455474
14630379,91765
22665753,1274868
1246329,1149054
3296239,1864066
144977690,2607394
19949517,1110305
117994240,1675465
99437409,1270807
105864652,1584703
20504755,64654
2232450,1546740
14625634,1168444
82593097,1153105
16277469,7225
19353461,15839
14648129,99968
103486108,1174755
23597965,3232104
156320474,1611341
18335121,1256332
1816365,1131386
26681420,1788160
156647651,1708429
20802323,1211556
19774160,37204
19936693,1148420
48713216,71354
17539554,73759
155320435,4208711
17757841,15194
14683885,23820
14921917,1899135
14163820,1208021
17258568,1135826
33446568,75920
145354519,17474
16482948,1151535
42963303,3110302
83217150,1160522
19515143,779318
156274430,3390935
15510776,15292
27608841,1098865
5557896,1363752
32250894,28254
119909132,1225985
22151154,16414
4259610,36304
52488002,1302027
14265093,76476
117698394,2472891
17764615,8475
1453634,1108653
121243256,1614560
15971369,96855
22424561,95919
20531616,1215086
87026851,1163066
144233959,1144526
40238080,1158252
15907901,1233969
1209986,2147
151103066,5246604
38653117,1203042
1262481,1099243
1375869,1084122
125559447,1893748
17874559,1126805
19388282,1243843
17446261,1204839
1186680,736115
15112336,1189701
18270343,1129460
20382778,1224401
14154827,1193300
144711202,4486830
26286617,1134001
23382084,1678691
93838978,1135607
146703474,4809734
4334697,51864
16743419,1819282
5588180,1915135
156294958,1607964
145690629,1848957
29815183,1205587
34260472,1884612
153180001,5014868
19134008,1314907
53117780,1970971
156325604,1247468
25378237,2312483
3490920,1874097
24792165,2129350
17056729,1173087
158580189,6760968
3056639,1832768
20554000,1320188
12033740,1647655
20550537,2895999
21028864,2037456
4450213,1249516
143131941,2776165
3101230,1205720
46181804,1255087
13972282,1223452
34816730,22303
1558172,1209877
7136758,1322600
1469046,1184265
4172911,1913053
27326092,1253112
4149952,1253193
64180595,2403345
147805849,4792584
143576631,1240991
1820311,1228539
151243026,1151004
2234619,1240962
11341938,1254820
65720323,1237188
5992528,1804063
30255287,1226981
22194350,1233912
28565777,1375032
104521278,2786869
27611927,2361434
28964967,1395226
103596494,1611385
144551697,1226421
14504049,1175381
17951652,2931116
141285321,2479790
143429187,2111678
5061520,1240120
1258042,1190207
149060788,1648674
147294654,1855353
37017263,2363253
15304941,1204148
157703331,2479797
5127062,75651
2951066,1255515
153373092,1189717
26077822,2015488
148322167,4925607
61663009,1521362
142781890,2754353
3616903,8901
10047300,1413287
156104682,3223868
147795614,4974522
1382362,1246181
4568605,1227884
95141638,75648
10750316,1219168
17359666,1279000
4836416,1292008
35451590,3431840
4898744,1750841
100424665,1233301
29142083,1734562
22468801,83314
164003413,2145480
23135057,1264561
110765557,1100835
21217557,2110126
12245200,1957132
157311085,5905608
154202903,4564419
2731162,1661018
4341054,2183392
1741246,1242853
14796029,1207734
37331004,1174293
145260173,4679241
37028533,3177452
142931463,3941982
147290567,1372481
9630054,1211303
144221768,1218399
147054650,2601224
141660532,1137750
143149147,1174531
1868546,1153712
50993526,1987077
3655945,1220695
10562453,1188238
155001893,2083750
23351681,1376090
10986263,1181547
4051214,1141401
144685595,2793759
6250593,1554002
43134090,3649742
148239015,1498642
2327815,1579363
162830046,7898241
154345764,2101093
3053962,1787273
19964444,2527802
144748563,3090760
157603981,1690578
17942427,1288299
2611138,1575752
1512067,1169803
17596136,1445356
20590929,1497085
146964933,3655645
27319497,1387134
1670839,1203133
83843606,2782165
156813717,2263573
157184290,5892765
155556312,5946697
151287873,1531985
17312810,1192627
3276768,1741942
6933513,1612621
151566525,7360
7339543,75666
20035087,1574849
19109894,1575798
13767847,1267841
2912575,1783586
157358595,6262335
3841917,1259441
144375012,2677640
42633763,2226416
5283583,1239180
47416464,2389868
3662333,2013650
2795976,1315682
2760846,1467162
58888933,3775535
4368517,99556
151038014,1563926
4407355,1553370
144818226,67564
18349817,3211594
96223132,2575917
3116397,1536341
22226923,1502941
148140570,1421749
4451495,3609
19881433,1999219
19621871,1209241
3189524,1240368
142919814,3789286
78374493,2309115
151771688,5300165
158210995,6648929
146193830,3287590
9225764,1328493
149154942,1642665
5127114,1364801
74700296,94367
159339717,1925107
81234399,3683614
143339339,3537729
119060287,1626410
18516018,1146596
1333708,1200773
2102466,1259440
147832802,4977836
147616579,20576
149069127,2816727
156366517,6145662
18600972,1240432
154846965,3974404
163303601,7954476
151716180,1671286
2223345,1196121
15244578,1645134
34081805,1323947
146668490,1660335
8592449,1397176
27473313,1916707
4609395,1315064
152537045,5427893
26474849,1519609
20221703,1371113
76975471,1428609
149653942,1526565
152812704,4800833
47689134,3793237
1476837,1154245
12642766,1183132
1966122,1444420
147414238,1636287
53008549,3879929
134988721,1542726
16201533,2646730
2081461,1486985
8612842,1186377
27533560,1460492
146889592,1230819
112849578,1245158
14726171,1380075
19331773,10309
2421909,89013
164943439,1690717
17713132,1167919
19190598,75606
18136527,1259115
15333313,1495528
22544340,1132723
27864413,2738318
16015067,1223574
28138878,2440348
91013100,12210
14446216,74770
14706591,5618
17452716,1505305
1580766,1254019
16905882,1768480
3118447,2011
14664682,1144510
21333695,3326461
1146975,1124747
131502113,1183392
19278282,1207933
152410070,5402593
1737203,1219186
18553014,1133875
23459087,2740754
20871784,1144970
144599865,4608751
2258296,1149694
4356296,4202
144396314,1084473
1396581,83722
7109676,1111660
15990569,1597138
156245525,16510
122004669,1859639
17373346,1163370
3099765,1125483
39196082,1728283
14127340,2547
14394745,1175427
15119335,2918277
14917868,6369
1520027,77137
14448871,1127742
21020042,2267611
19960424,4103
14276273,11798
18266358,77499
6955813,2499723
14583972,77872
1270988,1139494
14204817,1135146
22151955,3082
15225990,78160
154472860,5656087
152759781,5461527
14624638,1169444
4128182,99563
14337746,1195424
14630339,1127015
159897625,5589955
56395613,1137120
6382292,83652
2564803,1193622
148140266,4951456
22706103,2120949
14548708,2580327
151679665,5285589
16261266,4629
12564672,2727249
156282423,6106579
19957557,1299576
141671940,4348851
14809221,1519759
15322015,1161922
94627997,2759748
143873242,2694831
3274465,1886894
14540554,1179636
156104144,1648179
29974297,3630579
141413840,8904
151152387,1714209
1553612,1129480
5812569,1207835
4505780,1144546
145527810,1176611
156337677,2765975
19666121,77671
15354620,2867893
3006898,1200520
156349077,2628359
80450782,3335667
19289622,1186944
14697139,1235200
5652579,2392149
17673114,1244602
14514305,1368957
15543898,1246861
128339620,4269600
15486226,2523156
142684162,3333923
18818062,1558951
16772801,1136677
20861273,1139454
2230699,1256623
1933146,1238945
1178619,4518
24983813,1227911
14307476,1137258
18853569,1679616
152573594,5418700
21374685,3349490
154774957,5662688
20126727,1387154
156518400,1143530
1927528,1438673
15741318,1145657
24789343,1155573
14484676,98562
15383390,1214509
18920007,1851877
150993993,1739982
6425753,1215418
14352596,1655338
16547802,81898
30939763,2236144
151681696,5308914
84058,9259
3439385,17215
2275999,76439
14367242,1257301
1174258,1142423
145404470,4696739
24332065,1857661
14570218,14368
19063868,1209679
15155768,1176717
20500490,2517945
39800629,1174638
14323549,1259908
141510565,4344406
153424711,80155
18387465,1135820
21479871,1152015
14482159,1150289
20528922,1847566
150572547,1245884
143791333,1793415
14444836,60974
14276271,7494
26716418,95516
15762946,1167880
14776382,1651888
156153714,1224680
134105343,4214074
106880499,87091
1504488,4039
1409173,81651
23486539,1138471
31044991,1147197
38808903,1663193
14797099,1197689
2985876,1637698
37661988,95238
156142356,5905459
14197025,1206768
39559241,3800268
11256520,1274280
3553475,1218486
32257158,3491687
141548146,1098770
17611182,1137814
128293811,3450860
144866997,1281644
22583245,1770785
11237946,94820
6069903,1127351
158227175,1251198
14710675,1178336
14512867,10732
19620529,28454
125353382,1153837
17975321,1162928
17147740,1446227
10647655,1200104
89720685,1775280
5857074,51894
74133376,1435772
16477823,10740
156645993,6213874
23403691,1204740
32587920,3532877
7935386,1508221
16957248,1130496
5218443,1144609
15171546,1133878
14250520,1208156
162579560,7711802
2905087,1780507
2568114,1664846
3315162,1904616
18426591,1193327
59881013,3059200
16216416,1198411
2876732,1214660
67356817,779523
14781486,1130291
122043248,1136182
31970313,1263855
14282499,1254804
44096417,2876847
151267583,2142966
155045734,5825210
152516265,5388693
31792554,1184829
57544691,3595073
33054483,1655174
31081217,1206516
146687714,4403680
90762835,1743409
143304238,1194277
10401439,1234570
3053940,1163117
141614163,4298410
19023170,1084001
21203632,1130490
2432617,1127359
82389523,82606
2013681,24221
23422884,1988898
29870661,1182292
1554249,1135353
23291856,2054697
6082183,1130489
18793706,1870577
17680929,1631487
48394293,1260516
21018545,1566879
144522633,10752
15112458,1205833
19525479,1251542
25732827,1315112
15457169,1513627
141111552,1130199
2155648,1268811
27123122,1212952
154285436,5406401
45078651,2203448
147526342,4904020
16869693,1255948
45269386,1246955
9971345,1299796
144773258,1182242
60182931,2270506
44225869,2211426
161579924,6029541
19523097,65314
96957631,1460260
87923762,1671049
12696244,1524394
2417996,1179334
66212514,85305
23877060,1296839
108822118,3502
12918347,1226932
155459592,5920946
164942877,2602142
159653809,1216895
14618387,1178975
112123761,1744907
3608411,1877026
26773433,1859579
19270072,2541716
15342400,86931
8579917,1414783
1252089,1178588
14841611,1195596
21773791,1128845
10687121,1164203
19177044,65254
20085919,4104
20443596,1459216
150183859,3893259
140428916,1172057
16062094,1188236
26377586,779525
2786180,1741151
20010537,3510
14397718,1247083
154337849,5662069
157239551,6371130
130539207,3255095
20820900,1679429
1638090,1136819
38820174,3798857
139446425,1635680
147093946,4895870
142826066,2262266
18951610,69404
3301125,24217
87781982,1174588
1341502,1150207
2400328,1128844
159349177,1249084
145596989,1192825
2453756,11381
26064606,1130492
157080543,5433244
3707704,1483383
23161297,1133872
162476829,7795913
155514207,5942006
76788642,2127968
52845344,1273922
21343200,1192305
2883444,1138579
150851109,4850003
77454513,1242188
7369978,1507234
164943169,6139455
124981584,1647615
7926636,1694408
18997058,1440431
6484278,2275239
6068765,1467380
22988165,1825814
20456330,1374665
80392324,1538409
3116935,1136120
34027563,1778250
1903198,3506
144485018,4537698
33522588,40914
163571286,8127236
8709685,1174796
155869119,6018933
158977812,1250033
97544696,3800046
3942356,1136186
159925920,7126258
17529467,1139275
4287587,76883
157082255,1143549
159365567,6978391
1610531,1196458
150607800,1857926
1170805,1129529
2791167,1413485
26912988,2580181
142885355,4424542
158529031,6702025
20145470,1240597
1775736,1179551
3027763,1822522
4770237,2237483
27283769,3531070
3961741,78759
23551,22159
23101313,1162539
43750779,2894592
1934234,1415493
30602794,65084
8046539,1523709
93727393,1388465
58628568,1849379
60775935,1350507
2825658,17490
148109647,2288411
7779666,1549287
3109531,1714580
103798934,1269935
14303411,2115468
147822792,1823426
2225933,17480
161819893,7607515
142756273,1417507
6767078,2473698
15847581,1410361
146706508,4851841
142812948,2728506
158908405,1228219
148690906,2845859
142679306,2498070
156320625,6089286
4594653,1490671
152611952,1179061
27395491,1218982
94321758,2096090
162289995,7738540
1421095,78228
158098609,6604109
6463244,1203843
148411896,1941762
19139795,1207013
14568642,1208455
156161163,5600664
95027,65134
156942471,5964702
54281700,1167652
18955018,21478
1843058,1184388
18990830,1450233
7126255,2515647
17702970,11566
6287960,1210886
39540661,1231267
15167461,10738
2955299,1267661
151636554,5246356
78250371,1222412
153272287,4664492
14647926,1207294
149189349,5099347
4669268,2280364
18746801,1133869
20256372,1201416
1612129,1084876
4046948,1278370
152707397,20927
14315623,1310540
4089296,1205229
156129071,4730172
158714929,6802415
89611800,2232577
150159610,1704350
112242444,1247740
138334832,1249629
33144565,1172947
143890807,1296207
24775184,2235464
122203674,14706
1940447,1223558
153415701,5554883
155887983,6029066
162802100,7893850
148627212,5055034
19183501,1166552
157524148,2473773
16677546,1277603
35092474,2420193
1536399,1239209
143946255,1119824
12364085,1460286
9652308,12742
120609742,3476513
145839793,4733432
143077009,4233974
147966003,4991218
26354828,2494082
19122502,1781014
1311564,82608
3857915,2071649
1905009,1136044
3859242,1230994
18643671,1941033
144872466,1420368
25521351,3745
153044058,1627875
20522849,1723801
157327065,6398157
4092003,1162856
147175625,1168948
16422936,1317715
5277251,1250851
18947365,1281208
30067759,1392179
21709125,2387715
1823854,77128
115950600,95032
29169879,1212965
21594833,3223638
1493674,1258196
16854806,1212966
4073077,82618
162048195,7667461
66205099,3933935
155332322,5901770
142827992,2069247
10757218,1189160
147949357,1163614
88021646,1137658
145821028,4687021
19176796,23104
143805780,86161
2604632,82281
150557649,4807457
28280546,1754767
12854196,2605719
98565224,1789788
156909653,1246489
12368715,1155791
99986019,2361404
18775684,1203857
145470238,1586015
151368913,3336197
143471856,3523615
16683189,1221573
7344674,2363885
14326677,1158676
1255590,96853
4406547,2220706
4380723,1238507
7998579,1148203
141425993,2623463
157526456,6457044
4770256,77122
21638327,1923911
39804691,1487846
150578109,1591204
5154083,1391902
19837025,2191432
25533387,1237850
162157886,7683637
160083255,7164163
31338615,1443562
79371332,1903520
19958468,1195284
3033241,1651995
4474554,1179355
4237962,1316520
7497783,1261151
16770436,1424221
28875080,1223345
151319108,5272389
142109047,3841980
153431320,5621750
23714682,1718852
104685153,1154286
17691302,1133980
3118050,1186268
158462873,6729230
55099031,1134063
145619325,1250952
136404128,4298324
160829601,7356508
25540615,1204150
18792924,1381777
143574452,4379776
24109444,1231757
150568889,1288084
158398259,6349308
142604994,2538940
138474487,4011850
152579226,1138846
137363935,1497062
145516703,4302894
20598612,1130026
21689566,78333
